file,topic_id,topic,level,question,type,answer
t20_m.md,20,Основы геополитики,Средний,33,multi,AC
t20_m.md,20,Основы геополитики,Средний,34,multi,CD
t20_m.md,20,Основы геополитики,Средний,35,multi,CD
t20_m.md,20,Основы геополитики,Средний,36,match,"1-D, 2-A, 3-B, 4-C"
t20_m.md,20,Основы геополитики,Средний,37,match,"1-D, 2-B, 3-A, 4-C"
t20_m.md,20,Основы геополитики,Средний,38,match,"1-A, 2-B, 3-D, 4-C"
t20_m.md,20,Основы геополитики,Средний,39,match,"1-D, 2-B, 3-C, 4-A"
t20_m.md,20,Основы геополитики,Средний,40,match,"1-B, 2-A, 3-D, 4-C"
t20_h.md,20,Основы геополитики,Высокий,1,single,C
t20_h.md,20,Основы геополитики,Высокий,2,single,D
t20_h.md,20,Основы геополитики,Высокий,3,single,B
t20_h.md,20,Основы геополитики,Высокий,4,single,C
t20_h.md,20,Основы геополитики,Высокий,5,single,D
t20_h.md,20,Основы геополитики,Высокий,6,single,B
t20_h.md,20,Основы геополитики,Высокий,7,single,B
t20_h.md,20,Основы геополитики,Высокий,8,single,B
t20_h.md,20,Основы геополитики,Высокий,9,single,D
t20_h.md,20,Основы геополитики,Высокий,10,single,D
t20_h.md,20,Основы геополитики,Высокий,11,single,A
t20_h.md,20,Основы геополитики,Высокий,12,single,D
t20_h.md,20,Основы геополитики,Высокий,13,single,B
t20_h.md,20,Основы геополитики,Высокий,14,single,C
t20_h.md,20,Основы геополитики,Высокий,15,single,D
t20_h.md,20,Основы геополитики,Высокий,16,single,C
t20_h.md,20,Основы геополитики,Высокий,17,single,D
t20_h.md,20,Основы геополитики,Высокий,18,single,B
t20_h.md,20,Основы геополитики,Высокий,19,single,B
t20_h.md,20,Основы геополитики,Высокий,20,single,C
t20_h.md,20,Основы геополитики,Высокий,21,single,C
t20_h.md,20,Основы геополитики,Высокий,22,single,C
t20_h.md,20,Основы геополитики,Высокий,23,single,A
t20_h.md,20,Основы геополитики,Высокий,24,single,B
t20_h.md,20,Основы геополитики,Высокий,25,single,C
t20_h.md,20,Основы геополитики,Высокий,26,context_single,A
t20_h.md,20,Основы геополитики,Высокий,27,context_single,A
t20_h.md,20,Основы геополитики,Высокий,28,context_single,C
t20_h.md,20,Основы геополитики,Высокий,29,context_single,B
t20_h.md,20,Основы геополитики,Высокий,30,context_single,D
t20_h.md,20,Основы геополитики,Высокий,31,multi,BC
t20_h.md,20,Основы геополитики,Высокий,32,multi,BC
t20_h.md,20,Основы геополитики,Высокий,33,multi,CD
t20_h.md,20,Основы геополитики,Высокий,34,multi,BC
t20_h.md,20,Основы геополитики,Высокий,35,multi,AB
t20_h.md,20,Основы геополитики,Высокий,36,match,"1-A, 2-D, 3-C, 4-B"
t20_h.md,20,Основы геополитики,Высокий,37,match,"1-D, 2-C, 3-B, 4-A"
t20_h.md,20,Основы геополитики,Высокий,38,match,"1-A, 2-B, 3-C, 4-D"
t20_h.md,20,Основы геополитики,Высокий,39,match,"1-C, 2-D, 3-A, 4-B"
t20_h.md,20,Основы геополитики,Высокий,40,match,"1-B, 2-C, 3-A, 4-D"
t21_b.md,21,Решение глобальных проблем,Базовый,1,single,C
t21_b.md,21,Решение глобальных проблем,Базовый,2,single,D
t21_b.md,21,Решение глобальных проблем,Базовый,3,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,4,single,D
t21_b.md,21,Решение глобальных проблем,Базовый,5,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,6,single,C
t21_b.md,21,Решение глобальных проблем,Базовый,7,single,A
t21_b.md,21,Решение глобальных проблем,Базовый,8,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,9,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,10,single,A
t21_b.md,21,Решение глобальных проблем,Базовый,11,single,A
t21_b.md,21,Решение глобальных проблем,Базовый,12,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,13,single,D
t21_b.md,21,Решение глобальных проблем,Базовый,14,single,C
t21_b.md,21,Решение глобальных проблем,Базовый,15,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,16,single,D
t21_b.md,21,Решение глобальных проблем,Базовый,17,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,18,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,19,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,20,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,21,single,A
t21_b.md,21,Решение глобальных проблем,Базовый,22,single,C
t21_b.md,21,Решение глобальных проблем,Базовый,23,single,A
t21_b.md,21,Решение глобальных проблем,Базовый,24,single,A
t21_b.md,21,Решение глобальных проблем,Базовый,25,single,B
t21_b.md,21,Решение глобальных проблем,Базовый,26,context_single,D
t21_b.md,21,Решение глобальных проблем,Базовый,27,context_single,B
t21_b.md,21,Решение глобальных проблем,Базовый,28,context_single,B
t21_b.md,21,Решение глобальных проблем,Базовый,29,context_single,D
t21_b.md,21,Решение глобальных проблем,Базовый,30,context_single,B
t21_b.md,21,Решение глобальных проблем,Базовый,31,multi,AB
t21_b.md,21,Решение глобальных проблем,Базовый,32,multi,AD
t21_b.md,21,Решение глобальных проблем,Базовый,33,multi,BD
t21_b.md,21,Решение глобальных проблем,Базовый,34,multi,CD
t21_b.md,21,Решение глобальных проблем,Базовый,35,multi,AC
t21_b.md,21,Решение глобальных проблем,Базовый,36,match,"1-A, 2-C, 3-D, 4-B"
t21_b.md,21,Решение глобальных проблем,Базовый,37,match,"1-C, 2-B, 3-D, 4-A"
t21_b.md,21,Решение глобальных проблем,Базовый,38,match,"1-D, 2-A, 3-B, 4-C"
t21_b.md,21,Решение глобальных проблем,Базовый,39,match,"1-C, 2-A, 3-B, 4-D"
t21_b.md,21,Решение глобальных проблем,Базовый,40,match,"1-A, 2-D, 3-B, 4-C"
t21_m.md,21,Решение глобальных проблем,Средний,1,single,A
t21_m.md,21,Решение глобальных проблем,Средний,2,single,A
t21_m.md,21,Решение глобальных проблем,Средний,3,single,D
t21_m.md,21,Решение глобальных проблем,Средний,4,single,D
t21_m.md,21,Решение глобальных проблем,Средний,5,single,A
t21_m.md,21,Решение глобальных проблем,Средний,6,single,A
t21_m.md,21,Решение глобальных проблем,Средний,7,single,B
t21_m.md,21,Решение глобальных проблем,Средний,8,single,D
t21_m.md,21,Решение глобальных проблем,Средний,9,single,D
t21_m.md,21,Решение глобальных проблем,Средний,10,single,A
t21_m.md,21,Решение глобальных проблем,Средний,11,single,A
t21_m.md,21,Решение глобальных проблем,Средний,12,single,C
t21_m.md,21,Решение глобальных проблем,Средний,13,single,B
t21_m.md,21,Решение глобальных проблем,Средний,14,single,C
t21_m.md,21,Решение глобальных проблем,Средний,15,single,B
t21_m.md,21,Решение глобальных проблем,Средний,16,single,A
t21_m.md,21,Решение глобальных проблем,Средний,17,single,C
t21_m.md,21,Решение глобальных проблем,Средний,18,single,C
t21_m.md,21,Решение глобальных проблем,Средний,19,single,B
t21_m.md,21,Решение глобальных проблем,Средний,20,single,C
t21_m.md,21,Решение глобальных проблем,Средний,21,single,A
t21_m.md,21,Решение глобальных проблем,Средний,22,single,D
t21_m.md,21,Решение глобальных проблем,Средний,23,single,C
t21_m.md,21,Решение глобальных проблем,Средний,24,single,A
t21_m.md,21,Решение глобальных проблем,Средний,25,single,C
t21_m.md,21,Решение глобальных проблем,Средний,26,context_single,A
t21_m.md,21,Решение глобальных проблем,Средний,27,context_single,A
t21_m.md,21,Решение глобальных проблем,Средний,28,context_single,C
t21_m.md,21,Решение глобальных проблем,Средний,29,context_single,A
t21_m.md,21,Решение глобальных проблем,Средний,30,context_single,D
t21_m.md,21,Решение глобальных проблем,Средний,31,multi,BD
t21_m.md,21,Решение глобальных проблем,Средний,32,multi,AC
t21_m.md,21,Решение глобальных проблем,Средний,33,multi,AC
t21_m.md,21,Решение глобальных проблем,Средний,34,multi,CD
t21_m.md,21,Решение глобальных проблем,Средний,35,multi,BD
t21_m.md,21,Решение глобальных проблем,Средний,36,match,"1-A, 2-C, 3-B, 4-D"
t21_m.md,21,Решение глобальных проблем,Средний,37,match,"1-D, 2-C, 3-B, 4-A"
t21_m.md,21,Решение глобальных проблем,Средний,38,match,"1-B, 2-D, 3-C, 4-A"
t21_m.md,21,Решение глобальных проблем,Средний,39,match,"1-C, 2-D, 3-B, 4-A"
t21_m.md,21,Решение глобальных проблем,Средний,40,match,"1-D, 2-B, 3-C, 4-A"
t21_h.md,21,Решение глобальных проблем,Высокий,1,single,A
